age,education,sex,race,race_input,img,Q1,Q2,Q3,Q4.a,Q4.b,d_quality,Q1_int,Q3_int,attribute,Demographic,src_clip_similarity,tgt_clip_similarity,clip_direction,clip_image,l1loss,l2loss,dino_image_similarity,clip_edit_image_similarity
25 - 34,Some college,Male,White or Caucasian,,facial_hair/white_woman/12,Yes,1,No,3,3,0,3,1,facial_hair,Female,0.1917724609375,0.1956787109375,0.04583740234375,0.98828125,0.025136694312095642,0.0017076533986255527,0.9944603443145752,0.12646484375
45 - 54,Some college,Female,White or Caucasian,,smile/white_woman/1,Not Sure,3,No,3,3,0,2,1,smile,Female,0.2034912109375,0.1876220703125,0.0156402587890625,0.99560546875,0.02822965569794178,0.004084839951246977,0.978580892086029,0.1485595703125
25 - 34,Some college,Female,Black or African American,,sunglasses/white_woman/13,No,1,Yes,5,1,4,1,3,sunglasses,Female,0.2003173828125,0.19091796875,0.0261993408203125,0.64501953125,0.03571237996220589,0.0033306546974927187,0.8047858476638794,0.1396484375
18 - 24,4 year degree,Female,Black or African American,,old/indian_woman/4,Yes,5,No,3,5,-2,3,1,old,Female,0.210205078125,0.2271728515625,-0.0633544921875,0.95068359375,0.03236442059278488,0.0037807850167155266,0.9714298844337463,0.11102294921875
25 - 34,4 year degree,Male,Black or African American,,sunglasses/asian_man/7,Yes,5,Yes,5,5,0,3,3,sunglasses,Male,0.142578125,0.1798095703125,0.2469482421875,0.888671875,0.046805281192064285,0.008571100421249866,0.689512312412262,0.1805419921875
18 - 24,4 year degree,Female,White or Caucasian,,facial_hair/indian_man/12,Yes,4,No,3,3,0,3,1,facial_hair,Male,0.2353515625,0.237060546875,0.2208251953125,0.9814453125,0.024723129346966743,0.002334190532565117,0.992993950843811,0.1732177734375
18 - 24,2 year degree,Male,White or Caucasian,,smile/indian_woman/2,Yes,2,No,5,5,0,3,1,smile,Female,0.1988525390625,0.2154541015625,-0.0025386810302734375,0.98681640625,0.022674130275845528,0.0019993316382169724,0.9919262528419495,0.1492919921875
25 - 34,Some college,Female,White or Caucasian,,smile/white_man/9,Yes,4,No,4,4,0,3,1,smile,Male,0.1796875,0.167236328125,0.050140380859375,0.990234375,0.03674959018826485,0.005205129738897085,0.9748288989067078,0.11279296875
35 - 44,2 year degree,Female,White or Caucasian,,young/asian_woman/5,Yes,4,No,5,5,0,3,1,young,Female,0.2421875,0.2022705078125,0.03387451171875,0.9765625,0.02911953628063202,0.0034262649714946747,0.9868820309638977,0.2069091796875
25 - 34,High school graduate,Female,White or Caucasian,,facial_hair/white_man/1,Yes,1,No,5,5,0,3,1,facial_hair,Male,0.215087890625,0.1849365234375,-0.032012939453125,0.99609375,0.016096726059913635,0.0009549616370350122,0.997398316860199,0.1297607421875
18 - 24,4 year degree,Male,White or Caucasian,,smile/black_man/3,Yes,5,No,4,4,0,3,1,smile,Male,0.19677734375,0.2052001953125,0.31591796875,0.97119140625,0.049646466970443726,0.011343983002007008,0.9817798733711243,0.159912109375
25 - 34,Graduate degree,Female,White or Caucasian,,smile/white_man/9,Yes,4,No,4,3,1,3,1,smile,Male,0.1796875,0.167236328125,0.050140380859375,0.990234375,0.03674959018826485,0.005205129738897085,0.9748288989067078,0.11279296875
25 - 34,2 year degree,Female,White or Caucasian,,facial_hair/black_man/14,Yes,1,No,5,5,0,3,1,facial_hair,Male,0.2325439453125,0.2333984375,0.1182861328125,0.99462890625,0.02065177820622921,0.001034485292620957,0.9745000004768372,0.1903076171875
25 - 34,Some college,Male,White or Caucasian,,sunglasses/asian_man/3,Yes,3,No,4,3,1,3,1,sunglasses,Male,0.1943359375,0.2147216796875,0.254150390625,0.9462890625,0.030530288815498352,0.007650048937648535,0.8649104833602905,0.151611328125
18 - 24,High school graduate,Female,White or Caucasian,,smile/asian_man/3,Yes,5,No,4,4,0,3,1,smile,Male,0.1943359375,0.1917724609375,0.2115478515625,0.98974609375,0.021554455161094666,0.002273902529850602,0.9792943596839905,0.12335205078125
18 - 24,Some college,Female,White or Caucasian,,old/indian_woman/11,Yes,3,No,3,4,-1,3,1,old,Female,0.2069091796875,0.2252197265625,0.006710052490234375,0.96484375,0.036410603672266006,0.005176888313144445,0.968069314956665,0.11212158203125
25 - 34,Graduate degree,Male,White or Caucasian,,facial_hair/black_man/6,Yes,5,No,5,5,0,3,1,facial_hair,Male,0.182861328125,0.1790771484375,0.09124755859375,0.97900390625,0.02087387442588806,0.0023137822281569242,0.9842983484268188,0.129150390625
18 - 24,Some college,Female,White or Caucasian,,smile/black_woman/11,Yes,5,No,5,5,0,3,1,smile,Female,0.203369140625,0.1976318359375,0.1636962890625,0.9560546875,0.017319947481155396,0.0010769671062007546,0.9822267889976501,0.129150390625
25 - 34,4 year degree,Male,East Asian,,facial_hair/black_woman/11,Yes,4,No,4,4,0,3,1,facial_hair,Female,0.203369140625,0.251708984375,0.2314453125,0.88623046875,0.02360321767628193,0.0024403585121035576,0.9539445042610168,0.173583984375
35 - 44,Graduate degree,Male,White or Caucasian,,facial_hair/indian_woman/4,Yes,4,Yes,5,5,0,3,3,facial_hair,Female,0.2103271484375,0.253662109375,0.11773681640625,0.93359375,0.03334943577647209,0.005509060341864824,0.9797236323356628,0.17724609375
25 - 34,High school graduate,Male,White or Caucasian,,smile/asian_man/4,Yes,5,No,4,4,0,3,1,smile,Male,0.215576171875,0.2220458984375,0.0667724609375,0.95654296875,0.019128253683447838,0.0016464224318042397,0.9872094988822937,0.1470947265625
18 - 24,4 year degree,Prefer not to say,White or Caucasian,,old/white_man/11,Yes,3,Not sure,3,3,0,3,2,old,Male,0.2159423828125,0.181396484375,-0.07659912109375,0.98095703125,0.0425802581012249,0.005669683683663607,0.9508870840072632,0.1590576171875
18 - 24,High school graduate,Male,White or Caucasian,,sunglasses/indian_woman/11,Yes,5,Yes,3,4,-1,3,3,sunglasses,Female,0.2069091796875,0.244384765625,0.156005859375,0.890625,0.028202304616570473,0.0034993800800293684,0.9224447011947632,0.167236328125
25 - 34,Some college,Male,Other,Mixed Race,sunglasses/asian_woman/0,Yes,4,Yes,5,4,1,3,3,sunglasses,Female,0.2296142578125,0.266845703125,0.266357421875,0.89599609375,0.04001956060528755,0.007705258205533028,0.8375400304794312,0.1943359375
25 - 34,High school graduate,Female,White or Caucasian,,old/black_man/5,Yes,4,No,4,4,0,3,1,old,Male,0.143310546875,0.1641845703125,-0.060272216796875,0.98828125,0.04137720540165901,0.008793915621936321,0.9848265647888184,0.12445068359375
25 - 34,4 year degree,Female,Black or African American,,old/white_woman/2,No,1,No,4,2,2,1,1,old,Female,0.20068359375,0.19287109375,-0.032501220703125,0.6923828125,0.06371480971574783,0.014483568258583546,0.5960572361946106,0.1566162109375
18 - 24,High school graduate,Male,White or Caucasian,,sunglasses/asian_woman/11,Yes,4,No,5,5,0,3,1,sunglasses,Female,0.2027587890625,0.23046875,0.2320556640625,0.8828125,0.03353220224380493,0.00523123936727643,0.8490318059921265,0.197265625
35 - 44,Graduate degree,Male,White or Caucasian,,smile/indian_woman/9,Yes,5,No,5,5,0,3,1,smile,Female,0.2291259765625,0.2410888671875,0.11322021484375,0.98779296875,0.020356478169560432,0.001605918281711638,0.9959264993667603,0.162353515625
25 - 34,High school graduate,Male,White or Caucasian,,old/indian_woman/11,Yes,4,No,3,3,0,3,1,old,Female,0.2069091796875,0.2252197265625,0.006710052490234375,0.96484375,0.036410603672266006,0.005176888313144445,0.968069314956665,0.11212158203125
18 - 24,Some college,Female,Black or African American,,sunglasses/black_woman/14,Yes,5,No,5,5,0,3,1,sunglasses,Female,0.2044677734375,0.1900634765625,0.242431640625,0.9423828125,0.028217732906341553,0.004583295900374651,0.9138404130935669,0.11627197265625
25 - 34,High school graduate,Male,White or Caucasian,,facial_hair/black_woman/3,Yes,5,No,4,3,1,3,1,facial_hair,Female,0.198486328125,0.275146484375,0.3173828125,0.83837890625,0.022384067997336388,0.002024200977757573,0.9736924171447754,0.1781005859375
18 - 24,High school graduate,Female,Black or African American,,sunglasses/black_woman/3,Yes,4,No,2,3,-1,3,1,sunglasses,Female,0.1986083984375,0.2137451171875,0.2169189453125,0.869140625,0.02945316769182682,0.005074637942016125,0.9048158526420593,0.1405029296875
25 - 34,Graduate degree,Female,Black or African American,,facial_hair/white_woman/10,Yes,1,No,5,5,0,3,1,facial_hair,Female,0.19677734375,0.2052001953125,-0.0322265625,0.9873046875,0.04482205584645271,0.004957830999046564,0.9876813888549805,0.155029296875
18 - 24,2 year degree,Female,Black or African American,,sunglasses/white_man/8,Yes,4,Yes,4,4,0,3,3,sunglasses,Male,0.2115478515625,0.254150390625,0.369140625,0.96630859375,0.04905705153942108,0.010102637112140656,0.7192818522453308,0.20703125
18 - 24,Graduate degree,Female,Black or African American,,smile/white_woman/8,Yes,4,Yes,4,3,1,3,3,smile,Female,0.1824951171875,0.166015625,0.0247344970703125,0.97412109375,0.01974804513156414,0.0013025073567405343,0.9916703104972839,0.14697265625
25 - 34,High school graduate,Male,White or Caucasian,,old/white_woman/10,Yes,4,No,5,4,1,3,1,old,Female,0.1968994140625,0.1834716796875,0.00797271728515625,0.974609375,0.051923464983701706,0.008518091402947903,0.9775181412696838,0.1568603515625
35 - 44,Graduate degree,Male,Hispanic or Latino,,facial_hair/white_woman/8,Yes,1,Yes,5,4,1,3,3,facial_hair,Female,0.1824951171875,0.1868896484375,0.03436279296875,0.984375,0.02515885792672634,0.0019480424234643579,0.9894375801086426,0.1204833984375
18 - 24,Some college,Male,White or Caucasian,,smile/black_man/4,Yes,4,Yes,4,4,0,3,3,smile,Male,0.2039794921875,0.24365234375,0.29833984375,0.947265625,0.027890169993042946,0.003910798113793135,0.9118607044219971,0.1666259765625
25 - 34,Graduate degree,Male,Arab or Middle Eastern,,sunglasses/indian_man/8,Yes,4,No,4,4,0,3,1,sunglasses,Male,0.2166748046875,0.2147216796875,0.1673583984375,0.93505859375,0.033918797969818115,0.005079435650259256,0.8122045993804932,0.1434326171875
25 - 34,High school graduate,Male,Black or African American,,facial_hair/asian_man/0,Yes,4,Yes,4,4,0,3,3,facial_hair,Male,0.1373291015625,0.1302490234375,0.0546875,0.96240234375,0.03929703310132027,0.0063155642710626125,0.946182906627655,0.109619140625
25 - 34,4 year degree,Other,White or Caucasian,,sunglasses/indian_man/1,Yes,1,Yes,5,3,2,3,3,sunglasses,Male,0.2210693359375,0.2318115234375,0.09130859375,0.99267578125,0.04349130764603615,0.004741861019283533,0.9685838222503662,0.1324462890625
35 - 44,Graduate degree,Male,White or Caucasian,,facial_hair/indian_man/7,Yes,1,No,4,3,1,3,1,facial_hair,Male,0.2315673828125,0.2474365234375,0.0286865234375,0.99169921875,0.018137464299798012,0.001550212036818266,0.9973854422569275,0.170654296875
25 - 34,Graduate degree,Female,White or Caucasian,,young/indian_woman/13,Yes,1,Yes,3,2,1,3,3,young,Female,0.1728515625,0.200439453125,-0.019805908203125,0.9619140625,0.02862401306629181,0.0029805779922753572,0.9077800512313843,0.156005859375
18 - 24,Some college,Male,White or Caucasian,,sunglasses/indian_woman/0,Yes,4,Yes,4,3,1,3,3,sunglasses,Female,0.16064453125,0.2113037109375,0.215576171875,0.92919921875,0.03684059903025627,0.004061337560415268,0.9423584938049316,0.1300048828125
25 - 34,High school graduate,Male,White or Caucasian,,young/indian_man/1,Yes,4,No,4,4,0,3,1,young,Male,0.2210693359375,0.2235107421875,0.0256195068359375,0.958984375,0.04527437314391136,0.005781029816716909,0.9483376741409302,0.158935546875
18 - 24,Some college,Female,Hispanic or Latino,,facial_hair/asian_woman/10,Yes,5,Yes,5,5,0,3,3,facial_hair,Female,0.22216796875,0.2069091796875,-0.00733184814453125,0.96337890625,0.044257745146751404,0.004840831272304058,0.9788984656333923,0.10296630859375
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/indian_man/4,Yes,4,No,4,4,0,3,1,young,Male,0.2369384765625,0.224609375,0.07525634765625,0.89990234375,0.037306006997823715,0.006065936293452978,0.9712644815444946,0.156005859375
18 - 24,High school graduate,Male,White or Caucasian,,facial_hair/asian_woman/10,Yes,3,No,4,4,0,3,1,facial_hair,Female,0.22216796875,0.2069091796875,-0.00733184814453125,0.96337890625,0.044257745146751404,0.004840831272304058,0.9788984656333923,0.10296630859375
35 - 44,4 year degree,Male,White or Caucasian,,young/indian_man/4,Yes,5,No,5,5,0,3,1,young,Male,0.2369384765625,0.224609375,0.07525634765625,0.89990234375,0.037306006997823715,0.006065936293452978,0.9712644815444946,0.156005859375
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/black_woman/3,Yes,2,No,4,3,1,3,1,young,Female,0.198486328125,0.1805419921875,0.0423583984375,0.95751953125,0.021440831944346428,0.001787263317964971,0.9782733917236328,0.156494140625
35 - 44,High school graduate,Female,Other,Israeli jew,young/indian_man/4,Yes,5,No,5,5,0,3,1,young,Male,0.2369384765625,0.224609375,0.07525634765625,0.89990234375,0.037306006997823715,0.006065936293452978,0.9712644815444946,0.156005859375
18 - 24,4 year degree,Female,White or Caucasian,,young/black_woman/3,No,3,Yes,5,5,0,1,3,young,Female,0.198486328125,0.1805419921875,0.0423583984375,0.95751953125,0.021440831944346428,0.001787263317964971,0.9782733917236328,0.156494140625
25 - 34,4 year degree,Female,Black or African American,,facial_hair/asian_woman/10,Yes,4,No,4,4,0,3,1,facial_hair,Female,0.22216796875,0.2069091796875,-0.00733184814453125,0.96337890625,0.044257745146751404,0.004840831272304058,0.9788984656333923,0.10296630859375
18 - 24,High school graduate,Female,Hispanic or Latino,,young/black_woman/3,Yes,4,No,4,2,2,3,1,young,Female,0.198486328125,0.1805419921875,0.0423583984375,0.95751953125,0.021440831944346428,0.001787263317964971,0.9782733917236328,0.156494140625
18 - 24,4 year degree,Male,White or Caucasian,,old/black_woman/8,Yes,3,No,4,4,0,3,1,old,Female,0.18505859375,0.17529296875,0.0322265625,0.943359375,0.03558411821722984,0.0043074688874185085,0.9670295715332031,0.09661865234375
25 - 34,Some college,Female,Hispanic or Latino,,smile/indian_man/5,Yes,4,Yes,4,4,0,3,3,smile,Male,0.2320556640625,0.243896484375,0.290771484375,0.9853515625,0.03029567189514637,0.0037888127844780684,0.966407299041748,0.1654052734375
18 - 24,High school graduate,Female,White or Caucasian,,sunglasses/indian_man/7,Not Sure,4,Yes,3,3,0,2,3,sunglasses,Male,0.2315673828125,0.2200927734375,0.19140625,0.93701171875,0.04066649451851845,0.006669373717159033,0.894891619682312,0.144287109375
25 - 34,Some college,Male,White or Caucasian,,young/indian_woman/13,Yes,2,Not sure,3,3,0,3,2,young,Female,0.1728515625,0.200439453125,-0.019805908203125,0.9619140625,0.02862401306629181,0.0029805779922753572,0.9077800512313843,0.156005859375
25 - 34,High school graduate,Male,White or Caucasian,,smile/black_man/0,Yes,5,No,5,5,0,3,1,smile,Male,0.1434326171875,0.123291015625,0.09954833984375,0.984375,0.03537757694721222,0.0054067219607532024,0.987686276435852,0.07391357421875
25 - 34,4 year degree,Male,White or Caucasian,,old/black_woman/8,Yes,2,Yes,5,5,0,3,3,old,Female,0.18505859375,0.17529296875,0.0322265625,0.943359375,0.03558411821722984,0.0043074688874185085,0.9670295715332031,0.09661865234375
25 - 34,Graduate degree,Female,Hispanic or Latino,,facial_hair/indian_woman/8,Yes,1,No,3,3,0,3,1,facial_hair,Female,0.2017822265625,0.2059326171875,-0.046112060546875,0.98681640625,0.059624720364809036,0.009977155365049839,0.9251095056533813,0.10400390625
25 - 34,Some college,Female,Hispanic or Latino,,facial_hair/indian_woman/8,Yes,1,No,5,5,0,3,1,facial_hair,Female,0.2017822265625,0.2059326171875,-0.046112060546875,0.98681640625,0.059624720364809036,0.009977155365049839,0.9251095056533813,0.10400390625
25 - 34,4 year degree,Male,Hispanic or Latino,,facial_hair/indian_woman/8,Yes,1,No,5,5,0,3,1,facial_hair,Female,0.2017822265625,0.2059326171875,-0.046112060546875,0.98681640625,0.059624720364809036,0.009977155365049839,0.9251095056533813,0.10400390625
25 - 34,4 year degree,Male,White or Caucasian,,smile/indian_man/5,Yes,5,Yes,5,5,0,3,3,smile,Male,0.2320556640625,0.243896484375,0.290771484375,0.9853515625,0.03029567189514637,0.0037888127844780684,0.966407299041748,0.1654052734375
45 - 54,High school graduate,Male,White or Caucasian,,young/indian_woman/13,Yes,2,Yes,5,2,3,3,3,young,Female,0.1728515625,0.200439453125,-0.019805908203125,0.9619140625,0.02862401306629181,0.0029805779922753572,0.9077800512313843,0.156005859375
25 - 34,Some college,Male,Hispanic or Latino,,facial_hair/indian_woman/8,Yes,3,No,4,3,1,3,1,facial_hair,Female,0.2017822265625,0.2059326171875,-0.046112060546875,0.98681640625,0.059624720364809036,0.009977155365049839,0.9251095056533813,0.10400390625
25 - 34,Graduate degree,Female,White or Caucasian,,sunglasses/indian_man/7,No,3,Yes,3,3,0,1,3,sunglasses,Male,0.2315673828125,0.2200927734375,0.19140625,0.93701171875,0.04066649451851845,0.006669373717159033,0.894891619682312,0.144287109375
18 - 24,4 year degree,Female,Black or African American,,facial_hair/indian_woman/8,Yes,3,Yes,4,3,1,3,3,facial_hair,Female,0.2017822265625,0.2059326171875,-0.046112060546875,0.98681640625,0.059624720364809036,0.009977155365049839,0.9251095056533813,0.10400390625
18 - 24,High school graduate,Male,White or Caucasian,,old/white_man/14,Yes,4,Not sure,4,4,0,3,2,old,Male,0.2476806640625,0.220947265625,0.0010433197021484375,0.99462890625,0.02709008939564228,0.0022548623383045197,0.9861025810241699,0.1722412109375
35 - 44,High school graduate,Female,White or Caucasian,,sunglasses/indian_woman/14,Yes,4,Yes,4,4,0,3,3,sunglasses,Female,0.1973876953125,0.1903076171875,0.1158447265625,0.787109375,0.056722432374954224,0.00945769902318716,0.7736195921897888,0.1680908203125
25 - 34,2 year degree,Male,White or Caucasian,,sunglasses/black_woman/14,Yes,5,No,4,4,0,3,1,sunglasses,Female,0.2044677734375,0.1900634765625,0.242431640625,0.9423828125,0.028217732906341553,0.004583295900374651,0.9138404130935669,0.11627197265625
25 - 34,Graduate degree,Male,White or Caucasian,,smile/indian_man/7,Yes,1,Yes,5,5,0,3,3,smile,Male,0.231689453125,0.23583984375,0.1282958984375,0.96142578125,0.01934843324124813,0.001991368131712079,0.9857320785522461,0.1488037109375
18 - 24,4 year degree,Female,Hispanic or Latino,,facial_hair/black_man/9,Yes,3,No,4,3,1,3,1,facial_hair,Male,0.2078857421875,0.201416015625,0.016082763671875,0.99169921875,0.014777399599552155,0.0008769677951931953,0.9936845302581787,0.1434326171875
18 - 24,Some college,Male,White or Caucasian,,smile/indian_woman/7,Yes,3,No,2,3,-1,3,1,smile,Female,0.217041015625,0.245849609375,0.07818603515625,0.982421875,0.020484305918216705,0.0018051424995064735,0.9825146198272705,0.1392822265625
18 - 24,2 year degree,Male,White or Caucasian,,young/asian_woman/8,Yes,3,No,4,4,0,3,1,young,Female,0.2218017578125,0.1983642578125,-0.10150146484375,0.98486328125,0.021775083616375923,0.0019632235635071993,0.9873018264770508,0.1983642578125
18 - 24,Graduate degree,Male,White or Caucasian,,facial_hair/asian_man/3,Yes,4,No,4,4,0,3,1,facial_hair,Male,0.1943359375,0.1844482421875,0.08978271484375,0.97119140625,0.025911279022693634,0.002476974157616496,0.9886400103569031,0.1346435546875
18 - 24,High school graduate,Female,South Asian,,old/asian_man/11,Yes,5,No,5,5,0,3,1,old,Male,0.21533203125,0.2047119140625,-0.00432586669921875,0.96337890625,0.029444098472595215,0.0032081855461001396,0.9740505814552307,0.11419677734375
18 - 24,2 year degree,Male,Hispanic or Latino,,smile/white_man/1,Yes,1,No,4,5,-1,3,1,smile,Male,0.215087890625,0.2015380859375,0.034942626953125,0.99560546875,0.014853842556476593,0.0010076934704557061,0.9975055456161499,0.1385498046875
45 - 54,Graduate degree,Female,White or Caucasian,,facial_hair/white_woman/1,Yes,1,Yes,4,4,0,3,3,facial_hair,Female,0.20361328125,0.1981201171875,-0.0007562637329101562,0.97705078125,0.040105339139699936,0.004520237445831299,0.9507433772087097,0.11749267578125
25 - 34,Graduate degree,Female,White or Caucasian,,old/indian_woman/6,Yes,5,No,4,4,0,3,1,old,Female,0.207763671875,0.21728515625,0.0112457275390625,0.93212890625,0.03463665768504143,0.005009997636079788,0.9660618305206299,0.11090087890625
45 - 54,Graduate degree,Female,White or Caucasian,,facial_hair/white_woman/1,Yes,1,No,5,5,0,3,1,facial_hair,Female,0.20361328125,0.1981201171875,-0.0007562637329101562,0.97705078125,0.040105339139699936,0.004520237445831299,0.9507433772087097,0.11749267578125
25 - 34,4 year degree,Female,White or Caucasian,,old/black_woman/7,Yes,3,No,5,4,1,3,1,old,Female,0.194580078125,0.1729736328125,-0.03704833984375,0.97705078125,0.055979084223508835,0.009637181647121906,0.966335654258728,0.12030029296875
18 - 24,Graduate degree,Male,White or Caucasian,,smile/black_woman/14,Yes,5,No,5,5,0,3,1,smile,Female,0.2044677734375,0.22265625,0.19140625,0.958984375,0.017199458554387093,0.001870557782240212,0.9822814464569092,0.14794921875
45 - 54,Some college,Male,White or Caucasian,,old/asian_woman/0,Yes,4,Yes,4,4,0,3,3,old,Female,0.2298583984375,0.1856689453125,-0.02490234375,0.9287109375,0.02663738839328289,0.002644268097355962,0.9392088651657104,0.126220703125
25 - 34,Some college,Male,White or Caucasian,,sunglasses/black_man/8,Yes,5,No,4,4,0,3,1,sunglasses,Male,0.194091796875,0.2001953125,0.208251953125,0.9375,0.029494598507881165,0.004790728446096182,0.9135326743125916,0.1427001953125
45 - 54,Some college,Female,White or Caucasian,,sunglasses/asian_man/8,Yes,5,Yes,3,4,-1,3,3,sunglasses,Male,0.1900634765625,0.2313232421875,0.299560546875,0.89892578125,0.03146178647875786,0.007504480425268412,0.8184168934822083,0.1778564453125
25 - 34,Some college,Female,Black or African American,,old/asian_woman/3,Yes,4,No,4,4,0,3,1,old,Female,0.203857421875,0.190673828125,-0.0863037109375,0.84814453125,0.029350915923714638,0.0031131349969655275,0.9390534162521362,0.1348876953125
18 - 24,4 year degree,Female,Black or African American,,facial_hair/white_man/3,Yes,3,No,5,3,2,3,1,facial_hair,Male,0.274169921875,0.2705078125,0.20654296875,0.908203125,0.02543584816157818,0.0018254643073305488,0.9882470369338989,0.255126953125
25 - 34,4 year degree,Male,Black or African American,,old/asian_woman/4,Yes,5,No,5,5,0,3,1,old,Female,0.2030029296875,0.188232421875,0.0474853515625,0.95458984375,0.04628010094165802,0.012158605270087719,0.9910627603530884,0.123291015625
18 - 24,4 year degree,Female,White or Caucasian,,young/indian_woman/7,Yes,5,Yes,4,4,0,3,3,young,Female,0.217041015625,0.220703125,-0.0024547576904296875,0.947265625,0.03320484235882759,0.003713863668963313,0.9556773900985718,0.135986328125
18 - 24,2 year degree,Male,White or Caucasian,,smile/white_woman/5,Yes,5,Not sure,5,5,0,3,2,smile,Female,0.18017578125,0.188232421875,0.173583984375,0.98828125,0.014857578091323376,0.0007217093370854855,0.9959574937820435,0.1607666015625
25 - 34,Some college,Female,White or Caucasian,,old/white_woman/1,Yes,4,No,4,4,0,3,1,old,Female,0.20361328125,0.1988525390625,0.05255126953125,0.9921875,0.03940216079354286,0.006579327862709761,0.9731976985931396,0.1563720703125
35 - 44,2 year degree,Female,White or Caucasian,,sunglasses/white_man/12,Yes,5,No,5,5,0,3,1,sunglasses,Male,0.128662109375,0.2152099609375,0.31201171875,0.92919921875,0.055317770689725876,0.012425288558006287,0.9095292687416077,0.18701171875
25 - 34,High school graduate,Female,White or Caucasian,,facial_hair/indian_woman/3,Yes,5,No,4,4,0,3,1,facial_hair,Female,0.228759765625,0.321044921875,0.28125,0.87890625,0.03280443698167801,0.006148976739495993,0.9038708209991455,0.2164306640625
18 - 24,4 year degree,Male,White or Caucasian,,sunglasses/black_man/12,Yes,4,Yes,5,5,0,3,3,sunglasses,Male,0.165771484375,0.170166015625,0.28662109375,0.97119140625,0.06032082438468933,0.02086768113076687,0.9401260614395142,0.128662109375
25 - 34,Graduate degree,Female,White or Caucasian,,old/white_man/6,Yes,4,No,5,5,0,3,1,old,Male,0.177001953125,0.14697265625,0.014251708984375,0.98779296875,0.043609898537397385,0.005823582876473665,0.9606518745422363,0.1123046875
25 - 34,2 year degree,Female,White or Caucasian,,sunglasses/black_man/1,Yes,5,No,5,5,0,3,1,sunglasses,Male,0.20556640625,0.2232666015625,0.314453125,0.9658203125,0.06090053915977478,0.010914570651948452,0.8050358295440674,0.1729736328125
25 - 34,Some college,Male,White or Caucasian,,young/black_man/7,Yes,3,No,3,3,0,3,1,young,Male,0.1396484375,0.1279296875,0.130126953125,0.9736328125,0.05524451658129692,0.011072095483541489,0.9814120531082153,0.1240234375
18 - 24,High school graduate,Female,White or Caucasian,,smile/indian_woman/6,Yes,5,No,4,4,0,3,1,smile,Female,0.207763671875,0.2205810546875,0.1549072265625,0.97314453125,0.017735453322529793,0.0012947939103469253,0.9832974076271057,0.1640625
18 - 24,Some college,Female,White or Caucasian,,facial_hair/indian_man/5,Yes,3,No,3,4,-1,3,1,facial_hair,Male,0.2320556640625,0.212158203125,0.09881591796875,0.98681640625,0.027050534263253212,0.0023899890948086977,0.9833542704582214,0.1473388671875
25 - 34,Graduate degree,Male,White or Caucasian,,smile/asian_woman/11,Yes,5,No,4,3,1,3,1,smile,Female,0.2027587890625,0.22705078125,0.1512451171875,0.9716796875,0.019849898293614388,0.001871436252258718,0.9822225570678711,0.1800537109375
18 - 24,Some college,Female,White or Caucasian,,smile/asian_woman/6,Yes,5,No,5,5,0,3,1,smile,Female,0.2032470703125,0.2425537109375,0.0958251953125,0.94775390625,0.0260633397847414,0.003058584639802575,0.9846227169036865,0.1787109375
25 - 34,4 year degree,Male,East Asian,,old/indian_man/5,Yes,4,No,4,4,0,3,1,old,Male,0.2320556640625,0.2261962890625,0.0157928466796875,0.97314453125,0.045156776905059814,0.0060576521791517735,0.9582408666610718,0.138427734375
35 - 44,Graduate degree,Male,White or Caucasian,,old/indian_man/14,Yes,5,No,5,5,0,3,1,old,Male,0.2193603515625,0.219970703125,-0.031707763671875,0.9423828125,0.05693038925528526,0.009366190992295742,0.9589374661445618,0.1258544921875
25 - 34,High school graduate,Male,White or Caucasian,,sunglasses/white_woman/0,Yes,1,Not sure,3,1,2,3,2,sunglasses,Female,0.207275390625,0.216064453125,0.047210693359375,0.779296875,0.05707813426852226,0.009671254083514214,0.7151945233345032,0.1705322265625
18 - 24,4 year degree,Prefer not to say,White or Caucasian,,smile/white_man/1,Yes,3,Not sure,3,3,0,3,2,smile,Male,0.215087890625,0.2015380859375,0.034942626953125,0.99560546875,0.014853842556476593,0.0010076934704557061,0.9975055456161499,0.1385498046875
18 - 24,High school graduate,Male,White or Caucasian,,facial_hair/white_woman/9,Yes,1,No,4,4,0,3,1,facial_hair,Female,0.1820068359375,0.1982421875,-0.08013916015625,0.9921875,0.025029120966792107,0.0018705293769016862,0.9937349557876587,0.137451171875
25 - 34,Some college,Male,Other,Mixed Race,old/black_man/12,Yes,2,Yes,3,4,-1,3,3,old,Male,0.165771484375,0.1536865234375,-0.00760650634765625,0.9853515625,0.05880097672343254,0.018701089546084404,0.9793378710746765,0.096923828125
25 - 34,High school graduate,Female,White or Caucasian,,sunglasses/white_woman/0,Yes,1,Yes,4,2,2,3,3,sunglasses,Female,0.207275390625,0.216064453125,0.047210693359375,0.779296875,0.05707813426852226,0.009671254083514214,0.7151945233345032,0.1705322265625
25 - 34,4 year degree,Female,Black or African American,,sunglasses/indian_woman/4,Yes,5,Yes,5,4,1,3,3,sunglasses,Female,0.210205078125,0.241455078125,0.28564453125,0.91943359375,0.03529202565550804,0.005077522248029709,0.8903809785842896,0.1676025390625
